tempo,v_medio,v_tipo1,v_tipo2,segregacao_global,segregacao_1,segregacao_2,segregacao_3,segregacao_4,segregacao_5,segregacao_6,segregacao_7,segregacao_8,segregacao_9,segregacao_10,axial_1,axial_2,axial_3,axial_4,axial_5,axial_6,axial_7,axial_8,axial_9,axial_10
0.1,0.058746973,0.058645221,0.058750209,0.229753255,0.448158411,0.453559746,0.458401819,0.464701897,0.465937639,0.466202864,0.460089928,0.458828862,0.453619827,0.444278065,0.067732322,0.091845028,0.10647521,0.11785424,0.119208886,0.120834462,0.115686806,0.104578705,0.093199675,0.062313736
0.2,0.058172006,0.058097662,0.058181298,0.307134168,0.460370584,0.470281968,0.462975378,0.47356335,0.471913172,0.469458074,0.471164484,0.471891052,0.470943019,0.454010258,0.067732322,0.092115958,0.10647521,0.117583311,0.119208886,0.120834462,0.115686806,0.104849634,0.092928746,0.062584665
0.3,0.057732618,0.057877659,0.057714489,0.254667643,0.469180834,0.486722865,0.477618662,0.464394155,0.472739442,0.476437297,0.478714625,0.485991384,0.484878174,0.439721212,0.067732322,0.092115958,0.106204281,0.118125169,0.118396099,0.121376321,0.115686806,0.104849634,0.092928746,0.062584665
0.4,0.055255993,0.056804831,0.055062408,0.275909699,0.452428287,0.485330572,0.477070024,0.466527835,0.473170721,0.475631013,0.475252724,0.488097369,0.485313564,0.450737083,0.068003251,0.091845028,0.105933351,0.118396099,0.118667028,0.121105391,0.115686806,0.104849634,0.092657816,0.062855595
0.5,0.049909907,0.05244619,0.049592904,0.202112575,0.430590786,0.471508905,0.470962517,0.473240114,0.474230924,0.473340824,0.471577328,0.485658161,0.472130414,0.425134191,0.06827418,0.091574099,0.105933351,0.118125169,0.118667028,0.121376321,0.115686806,0.104849634,0.091574099,0.063939312
0.6,0.053714306,0.045911562,0.05468955,0.272638858,0.402265155,0.475144241,0.468628746,0.46294937,0.475110773,0.47545774,0.473854755,0.47289572,0.474483001,0.390641857,0.068003251,0.092386887,0.106204281,0.117583311,0.118396099,0.120834462,0.116228664,0.103494988,0.090490382,0.066377675
0.7,0.068664199,0.045298971,0.071584556,0.216323901,0.401880001,0.4493227,0.47899691,0.463938823,0.478465737,0.476330451,0.480447829,0.472887919,0.471655613,0.416159762,0.071796261,0.090219453,0.106746139,0.115415876,0.118937957,0.118667028,0.115957735,0.099701978,0.092657816,0.069899756
0.8,0.082043543,0.046868569,0.086439968,0.235337616,0.384490524,0.444801045,0.448528732,0.454031652,0.468131344,0.470425728,0.460832311,0.443675337,0.44517785,0.39222008,0.075589271,0.092928746,0.103224059,0.113790301,0.118125169,0.117583311,0.112706584,0.098618261,0.090490382,0.076943918
0.9,0.071420207,0.039499098,0.075409941,0.276050302,0.400233827,0.417527406,0.42589873,0.44456165,0.443355541,0.443657319,0.446007755,0.401350334,0.424322164,0.391635707,0.078027635,0.093199675,0.103765917,0.113790301,0.116228664,0.116499594,0.112435654,0.096721756,0.090219453,0.079111352
1,0.056980883,0.045410126,0.058427081,0.251926016,0.386156923,0.416716184,0.407337425,0.422957233,0.433653095,0.43043996,0.42819925,0.416003838,0.418071292,0.392864254,0.078298564,0.094012463,0.104578705,0.112435654,0.115415876,0.116499594,0.111893796,0.095638038,0.090490382,0.080736928
