tempo,v_medio,v_tipo1,v_tipo2,segregacao_global,segregacao_1,segregacao_2,segregacao_3,segregacao_4,segregacao_5,segregacao_6,segregacao_7,segregacao_8,segregacao_9,segregacao_10,axial_1,axial_2,axial_3,axial_4,axial_5,axial_6,axial_7,axial_8,axial_9,axial_10
0.1,0.058584945,0.059228892,0.058101325,0.443595559,0.463158082,0.466845064,0.467760755,0.465991197,0.465827341,0.465879504,0.465550706,0.466572753,0.461711013,0.426694587,0.071796261,0.092386887,0.106204281,0.113519371,0.118667028,0.120292604,0.114874018,0.107558927,0.089135736,0.065293958
0.2,0.05813289,0.058176148,0.058101361,0.454732015,0.446874967,0.472974631,0.482452286,0.479923513,0.479973084,0.481608075,0.479455471,0.480595567,0.477765104,0.447480506,0.07206719,0.092657816,0.105662422,0.113519371,0.118667028,0.120563533,0.114874018,0.107287998,0.089406665,0.065293958
0.3,0.057577657,0.057794195,0.05741983,0.465138763,0.461004447,0.477368418,0.489490977,0.488588051,0.488918342,0.490712804,0.490809057,0.485438045,0.4721953,0.46245915,0.07206719,0.092657816,0.105662422,0.113519371,0.118667028,0.120563533,0.115144947,0.106746139,0.088864806,0.066106746
0.4,0.05618531,0.056863828,0.055690757,0.456708187,0.46595082,0.478524395,0.484127239,0.485493074,0.483429501,0.48269304,0.483097419,0.482550921,0.476104193,0.430993797,0.07206719,0.093199675,0.105120564,0.113519371,0.118667028,0.120563533,0.115144947,0.106746139,0.088593877,0.066377675
0.5,0.050613677,0.051685619,0.049815095,0.453839552,0.428334633,0.481451638,0.485642796,0.479362158,0.483643765,0.483583424,0.482435314,0.481264283,0.466888118,0.422956094,0.072609049,0.092928746,0.104578705,0.113790301,0.118667028,0.120834462,0.114874018,0.10647521,0.088322948,0.066919534
0.6,0.044474026,0.0399322,0.047784429,0.45891898,0.438925187,0.473867123,0.488728658,0.481286307,0.481769016,0.483289719,0.480578827,0.481109801,0.468530637,0.430282465,0.074234625,0.093470604,0.104578705,0.112706584,0.118396099,0.118937957,0.114603089,0.105933351,0.088052018,0.069086968
0.7,0.053213343,0.041459873,0.0617801,0.459500743,0.441206964,0.454438902,0.475407264,0.481932707,0.485440133,0.484461313,0.480184783,0.468615223,0.471740838,0.429677054,0.078569493,0.092386887,0.105391493,0.111081008,0.117041452,0.116228664,0.112435654,0.102140341,0.089948523,0.074776483
0.8,0.068523328,0.052771826,0.080004133,0.461222378,0.44134312,0.487051148,0.478923253,0.476873639,0.480079727,0.473950018,0.470412,0.4825473,0.480131613,0.403222881,0.084800867,0.092386887,0.1026822,0.110810079,0.115415876,0.115415876,0.109455432,0.098618261,0.089406665,0.081007857
0.9,0.057199113,0.046104169,0.06528589,0.447046268,0.454132721,0.476702639,0.48320588,0.477910052,0.477453135,0.476797016,0.472059227,0.476869011,0.479925285,0.428821001,0.088593877,0.093470604,0.100243836,0.108642644,0.113519371,0.113519371,0.108642644,0.097534543,0.089135736,0.086697372
1,0.043469992,0.042115425,0.044457296,0.430317999,0.434298844,0.449582599,0.456096726,0.465619419,0.469563971,0.47439919,0.464278682,0.469352703,0.46611201,0.414323543,0.092657816,0.094554321,0.097534543,0.108371715,0.111351937,0.112435654,0.10647521,0.096992685,0.091032241,0.088593877
1.1,0.049862352,0.05524053,0.045942357,0.418281735,0.414897219,0.429973388,0.430039476,0.454337158,0.454138883,0.463698359,0.454097141,0.449686138,0.44156173,0.426995624,0.092928746,0.09509618,0.098347331,0.107558927,0.110810079,0.111622866,0.105662422,0.097534543,0.091032241,0.089406665
1.2,0.041788665,0.045410585,0.039148755,0.417784286,0.43486578,0.432311523,0.413848764,0.437836231,0.446677291,0.447113798,0.433066434,0.448544981,0.425302109,0.434013764,0.093470604,0.09509618,0.098347331,0.107017069,0.110810079,0.110810079,0.105662422,0.096992685,0.09130317,0.090490382
1.3,0.040129335,0.027151611,0.049588414,0.417902771,0.428465182,0.423899188,0.44521126,0.450039923,0.43343827,0.439565563,0.429538492,0.42035073,0.43924522,0.421398859,0.093470604,0.095908968,0.098076402,0.106746139,0.111351937,0.108371715,0.107017069,0.096450826,0.09130317,0.09130317
1.4,0.062017169,0.041847616,0.076718161,0.405816125,0.42506868,0.418541027,0.42739217,0.423621985,0.428786925,0.425674398,0.422462142,0.413499991,0.4009709,0.411580048,0.095638038,0.096992685,0.096179897,0.105120564,0.109997291,0.108100786,0.105391493,0.097263614,0.091032241,0.094283392
1.5,0.047075459,0.032932019,0.057384194,0.401288865,0.421120272,0.4095551,0.410227443,0.417297662,0.421386043,0.421701463,0.41919148,0.41482301,0.400097787,0.395628994,0.097263614,0.098076402,0.098076402,0.101869412,0.109184503,0.106746139,0.103224059,0.098347331,0.090761311,0.096450826
1.6,0.039797985,0.041864852,0.038291507,0.39369244,0.417186797,0.412960571,0.399626608,0.407629135,0.415846424,0.41273901,0.406626202,0.405282005,0.395403181,0.402815095,0.098076402,0.099431048,0.097263614,0.101327554,0.108371715,0.106746139,0.102953129,0.098076402,0.092386887,0.095367109
1.7,0.049123846,0.055845601,0.044224556,0.385201038,0.414301258,0.395221672,0.405035505,0.404649558,0.415865224,0.403420534,0.405854889,0.396632575,0.404480452,0.406047984,0.098347331,0.099431048,0.097263614,0.102140341,0.107829856,0.105933351,0.103224059,0.097805473,0.092386887,0.095638038
1.8,0.036086456,0.03929818,0.033745525,0.386218073,0.419219558,0.429962274,0.419540804,0.418370363,0.416719075,0.411532583,0.408108898,0.411943939,0.416831386,0.404532667,0.098347331,0.099431048,0.097534543,0.102140341,0.108100786,0.105933351,0.102140341,0.098076402,0.092657816,0.095638038
1.9,0.045007411,0.03204928,0.05445221,0.37906666,0.411977298,0.425034083,0.40479906,0.418543718,0.421873862,0.396966113,0.417427078,0.397023538,0.415056497,0.39879054,0.098076402,0.099701978,0.098618261,0.101598483,0.108371715,0.104307776,0.102140341,0.097805473,0.094283392,0.09509618
2,0.058508364,0.03985331,0.072105483,0.366120412,0.404008896,0.415423696,0.400024126,0.401105808,0.40484931,0.394953467,0.398078554,0.38946797,0.40880303,0.389782066,0.097805473,0.101598483,0.09888919,0.101327554,0.107829856,0.103765917,0.100243836,0.098618261,0.095638038,0.094283392
2.1,0.040160042,0.029403625,0.048000077,0.354078269,0.402498595,0.409802783,0.387715216,0.384427927,0.395900851,0.393650696,0.386136168,0.381011682,0.3952574,0.385403039,0.097534543,0.103765917,0.099972907,0.100785695,0.106746139,0.101869412,0.100785695,0.099431048,0.095367109,0.093741533
2.2,0.03611306,0.039646035,0.033537978,0.347717816,0.409254569,0.399030174,0.383261825,0.391234278,0.394714265,0.380876098,0.381752393,0.374011707,0.397873634,0.382714147,0.097805473,0.104307776,0.099431048,0.099701978,0.109184503,0.100243836,0.101598483,0.099701978,0.095908968,0.092115958
