tempo,v_medio,v_tipo1,v_tipo2,segregacao_global,segregacao_1,segregacao_2,segregacao_3,segregacao_4,segregacao_5,segregacao_6,segregacao_7,segregacao_8,segregacao_9,segregacao_10,axial_1,axial_2,axial_3,axial_4,axial_5,axial_6,axial_7,axial_8,axial_9,axial_10
0.1,0.057194396,0.057734118,0.056635269,0.434013285,0.468601391,0.468739996,0.467019093,0.466140221,0.463852369,0.467485545,0.468911151,0.468701273,0.468107009,0.456918914,0.087781089,0.100785695,0.101327554,0.104849634,0.105662422,0.107017069,0.104578705,0.103765917,0.098347331,0.085613655
0.2,0.057588709,0.058101074,0.057076345,0.463487136,0.471573394,0.478061618,0.481893921,0.482293092,0.467192083,0.483446363,0.476281042,0.478666261,0.477621025,0.464041863,0.087781089,0.101056624,0.101056624,0.104849634,0.105662422,0.107287998,0.104578705,0.103765917,0.098347331,0.085613655
0.3,0.05732615,0.057943667,0.056708633,0.469109971,0.469185035,0.48351981,0.466472491,0.482736808,0.478317903,0.48189933,0.487862454,0.483751956,0.468996603,0.46604594,0.087781089,0.100785695,0.101056624,0.105120564,0.105662422,0.107558927,0.104307776,0.103765917,0.098347331,0.085613655
0.4,0.05644228,0.057013741,0.055870818,0.453643777,0.442529968,0.481520245,0.466759708,0.472270825,0.465807172,0.479908164,0.473687797,0.477950742,0.466851046,0.451299997,0.087781089,0.100785695,0.101056624,0.104849634,0.105933351,0.107558927,0.104307776,0.103765917,0.098076402,0.085884584
0.5,0.054835112,0.055578061,0.054092163,0.454203868,0.430697618,0.480220647,0.467594955,0.471202644,0.469671168,0.476853859,0.473085233,0.4779501,0.456870208,0.430215029,0.088052018,0.100785695,0.101056624,0.104578705,0.105933351,0.107558927,0.104307776,0.103765917,0.097805473,0.086155513
0.6,0.054066705,0.053423771,0.05470964,0.458498462,0.450131991,0.466581513,0.462649536,0.467346055,0.461851521,0.472020885,0.4701905,0.479299701,0.447057698,0.448627711,0.087781089,0.100785695,0.101056624,0.104849634,0.105933351,0.107287998,0.103765917,0.104307776,0.097263614,0.086968301
0.7,0.058390108,0.050259704,0.066520512,0.470446337,0.475294692,0.4753721,0.451934698,0.475320187,0.470562726,0.477158386,0.477451203,0.477098118,0.460189214,0.452417256,0.088593877,0.099972907,0.101327554,0.105120564,0.104578705,0.107829856,0.103494988,0.104578705,0.095908968,0.088593877
0.8,0.073482452,0.049610989,0.097353915,0.451457514,0.446881786,0.453148916,0.451429644,0.473627704,0.46254323,0.459127737,0.460282524,0.47785515,0.450236455,0.43688326,0.091574099,0.097534543,0.102411271,0.104849634,0.103224059,0.106746139,0.103765917,0.103765917,0.096721756,0.089406665
0.9,0.091476542,0.050472551,0.132480533,0.439644065,0.435645187,0.441665415,0.44543422,0.451814404,0.448679444,0.45092371,0.440617114,0.458862271,0.448080651,0.426097452,0.093470604,0.097263614,0.101056624,0.105120564,0.101598483,0.106746139,0.103765917,0.103494988,0.096450826,0.091032241
1,0.086940431,0.042094947,0.131785915,0.433525337,0.437920059,0.453508687,0.443893783,0.436466911,0.451621823,0.447134021,0.447911206,0.461357134,0.449738604,0.433193023,0.095367109,0.097263614,0.101598483,0.102953129,0.103494988,0.105662422,0.101327554,0.1026822,0.096721756,0.092928746
1.1,0.067310094,0.035967953,0.098652234,0.436529809,0.435491074,0.460036574,0.440014217,0.4526566,0.453816027,0.459004349,0.456361712,0.462631832,0.444709114,0.440815359,0.095638038,0.100243836,0.098347331,0.104036846,0.103494988,0.104036846,0.100243836,0.101598483,0.097263614,0.09509618
1.2,0.046913997,0.029116275,0.06471172,0.435491328,0.429348665,0.458130566,0.45069713,0.452829919,0.451670474,0.454214757,0.456715037,0.46126896,0.447706172,0.431749825,0.09509618,0.101056624,0.099431048,0.1026822,0.102953129,0.1026822,0.101869412,0.101598483,0.097805473,0.094825251
1.3,0.035433846,0.025471835,0.045395857,0.427272187,0.429609828,0.450877958,0.447754901,0.447018002,0.443845916,0.445134782,0.446468,0.458170457,0.439194076,0.427583966,0.095908968,0.09888919,0.101056624,0.102411271,0.103765917,0.101327554,0.101869412,0.101056624,0.09888919,0.094825251
1.4,0.039638602,0.031292559,0.047984645,0.423933985,0.426646116,0.44584785,0.445687056,0.454006525,0.442815257,0.44594033,0.445297039,0.451435378,0.440333666,0.425215034,0.096450826,0.099701978,0.099972907,0.103224059,0.101869412,0.101598483,0.101869412,0.100514766,0.100514766,0.094283392
