tempo,v_medio,v_tipo1,v_tipo2,segregacao_global,segregacao_1,segregacao_2,segregacao_3,segregacao_4,segregacao_5,segregacao_6,segregacao_7,segregacao_8,segregacao_9,segregacao_10,axial_1,axial_2,axial_3,axial_4,axial_5,axial_6,axial_7,axial_8,axial_9,axial_10
0.1,0.057523192,0.058855591,0.056171486,0.480948531,0.454622214,0.489394097,0.484998077,0.491197668,0.467913614,0.500468035,0.474062191,0.488866695,0.473447916,0.458006564,0.091845028,0.099431048,0.102953129,0.103765917,0.104036846,0.105391493,0.1026822,0.101869412,0.101869412,0.085884584
0.2,0.057311198,0.058592399,0.056029997,0.463993497,0.472751695,0.465186423,0.457388256,0.464820147,0.460588368,0.475084264,0.466636445,0.461699539,0.464274866,0.458716803,0.091845028,0.099431048,0.102953129,0.103765917,0.104307776,0.105391493,0.102953129,0.101598483,0.101869412,0.085884584
0.3,0.05644964,0.057891421,0.055007859,0.446125465,0.464154386,0.46041811,0.457695409,0.461105109,0.460597264,0.457309095,0.466316202,0.459879181,0.460174116,0.455290049,0.091845028,0.099431048,0.103224059,0.103494988,0.104307776,0.105391493,0.1026822,0.101869412,0.101869412,0.085884584
0.4,0.05568845,0.055398276,0.055978624,0.451359072,0.447363302,0.464848443,0.467292312,0.466859154,0.469780372,0.468232916,0.471817056,0.466278537,0.458893342,0.44479549,0.092115958,0.099160119,0.103224059,0.104036846,0.103765917,0.105391493,0.1026822,0.101869412,0.101327554,0.086426443
0.5,0.058300701,0.050639248,0.065962154,0.457442415,0.452663191,0.467190219,0.470161374,0.464387535,0.463459661,0.469383822,0.477549366,0.471085924,0.46509982,0.444772333,0.091845028,0.099972907,0.103494988,0.103765917,0.103494988,0.105391493,0.102411271,0.101327554,0.101327554,0.086968301
0.6,0.067152251,0.046492439,0.087812063,0.461316232,0.428362827,0.456760553,0.471516589,0.464164151,0.465351764,0.468812786,0.454404748,0.44077548,0.468968792,0.416290201,0.092657816,0.09888919,0.103765917,0.104036846,0.103765917,0.104849634,0.1026822,0.101056624,0.099701978,0.088593877
0.7,0.072479063,0.035610443,0.109347684,0.442190899,0.413806295,0.435780496,0.442040462,0.424939507,0.43845536,0.442645781,0.425755471,0.424868747,0.452330176,0.436882215,0.092386887,0.099972907,0.101598483,0.104578705,0.104307776,0.105120564,0.102140341,0.102140341,0.097805473,0.089948523
0.8,0.079982798,0.037955941,0.122009655,0.422287985,0.427809787,0.439143574,0.437913679,0.440738073,0.43662521,0.438563129,0.451373443,0.440673092,0.447683578,0.425387523,0.092657816,0.100514766,0.101869412,0.103494988,0.103224059,0.104307776,0.102953129,0.099701978,0.09888919,0.092386887
0.9,0.072359432,0.038369092,0.106349773,0.424114087,0.424636449,0.443838562,0.444317475,0.446643148,0.439207152,0.447852618,0.446588226,0.447707414,0.449076228,0.427587035,0.094012463,0.101869412,0.101056624,0.101598483,0.103494988,0.102140341,0.102140341,0.101327554,0.096179897,0.096179897
1,0.054050069,0.033453641,0.074646497,0.432113054,0.444300908,0.44762355,0.445991854,0.450300172,0.447814691,0.424626319,0.451509901,0.454476014,0.455327777,0.409574518,0.097805473,0.099160119,0.09888919,0.102953129,0.102953129,0.102140341,0.101327554,0.099431048,0.09888919,0.096450826
