tempo,v_medio,v_tipo1,v_tipo2,segregacao_global,segregacao_1,segregacao_2,segregacao_3,segregacao_4,segregacao_5,segregacao_6,segregacao_7,segregacao_8,segregacao_9,segregacao_10,axial_1,axial_2,axial_3,axial_4,axial_5,axial_6,axial_7,axial_8,axial_9,axial_10
0.1,0.058430183,0.058556585,0.05829579,0.441589995,0.461685204,0.46391905,0.460734816,0.461622446,0.461382194,0.460946833,0.461408012,0.460785837,0.464032876,0.457226305,0.083683284,0.098550528,0.10471417,0.106542942,0.105662422,0.106780005,0.10691547,0.105052831,0.099024655,0.08300596
0.2,0.057996053,0.058185964,0.057802378,0.449164143,0.461490152,0.478252007,0.475800629,0.476393947,0.474981696,0.475148535,0.474900529,0.474727317,0.476916029,0.455576974,0.08371715,0.098516662,0.104680303,0.106542942,0.105696288,0.106813872,0.106881604,0.105120564,0.098956922,0.08300596
0.3,0.057708551,0.057979644,0.057434507,0.466005015,0.478371112,0.481368238,0.488041132,0.488396177,0.486775056,0.485869001,0.487083979,0.47937569,0.484494898,0.473904053,0.08371715,0.098584394,0.104646437,0.106542942,0.105662422,0.106813872,0.106881604,0.105120564,0.098990788,0.08300596
0.4,0.056170338,0.056923284,0.055403312,0.454235065,0.466563905,0.477948338,0.480751903,0.479685866,0.479380623,0.475893346,0.47944897,0.477870378,0.484207113,0.459538939,0.083751016,0.098550528,0.10471417,0.106509076,0.105662422,0.106746139,0.10691547,0.105086697,0.098923056,0.083039827
0.5,0.051134708,0.051996895,0.05027032,0.453552974,0.455632697,0.482654294,0.481659303,0.47586014,0.479199094,0.479318382,0.48042002,0.473734281,0.480638563,0.468049251,0.084123544,0.098347331,0.104781902,0.106407478,0.105560824,0.106644541,0.106881604,0.104917367,0.099126253,0.083175291
0.6,0.052950238,0.047100966,0.05879671,0.455210965,0.459793757,0.46968719,0.476279052,0.481006039,0.474964254,0.463396195,0.46594999,0.459237417,0.470284501,0.437943916,0.085207261,0.098178001,0.104510973,0.105967218,0.105764021,0.106272013,0.106407478,0.104104579,0.098855324,0.084699268
0.7,0.066561407,0.050473826,0.082645574,0.46356159,0.465691743,0.482523121,0.473683886,0.463567144,0.458389953,0.459971688,0.475516234,0.467521576,0.468049685,0.439579934,0.088864806,0.097399079,0.103224059,0.105459225,0.104748036,0.105831753,0.105289894,0.102749932,0.097805473,0.088560011
0.8,0.074375494,0.048318373,0.100425642,0.450363907,0.45256306,0.479703408,0.478175283,0.476270595,0.47588975,0.47553079,0.479002443,0.477637718,0.479218143,0.464889625,0.093809266,0.098076402,0.101225955,0.103427255,0.103596586,0.104375508,0.10444324,0.100311569,0.097094283,0.093470604
0.9,0.047154402,0.031023973,0.063272534,0.430674498,0.435727877,0.454926937,0.451822064,0.455150147,0.452231232,0.45470893,0.458506457,0.451274409,0.452713568,0.438250959,0.097331347,0.098719859,0.100142238,0.102174208,0.101192089,0.103528854,0.103596586,0.099634245,0.09729748,0.096349228
1,0.052834819,0.05635202,0.049314551,0.430765936,0.440887021,0.444446752,0.443995882,0.448299102,0.444983751,0.449714046,0.448432137,0.444658863,0.443921349,0.435038013,0.098211867,0.099024655,0.100040639,0.101327554,0.100785695,0.102953129,0.103596586,0.099600379,0.097263614,0.097162016
1.1,0.049089076,0.0544778,0.043695583,0.434152632,0.439603118,0.455364681,0.440787709,0.436963315,0.437521573,0.451239686,0.443289141,0.43783808,0.451121659,0.432414913,0.098279599,0.098990788,0.100040639,0.10136142,0.100616364,0.102953129,0.10356272,0.099431048,0.097466811,0.097229748
1.2,0.028457895,0.022915044,0.033999205,0.433289563,0.425593644,0.450025943,0.438966953,0.435343542,0.440374099,0.442073213,0.44383015,0.436622055,0.442948102,0.424117834,0.098178001,0.099634245,0.100040639,0.101225955,0.100243836,0.102851531,0.103630452,0.099058521,0.097771607,0.097365213
1.3,0.054946432,0.041412608,0.068468604,0.428794211,0.43122009,0.449770098,0.437697463,0.430375403,0.431997688,0.435348125,0.435242856,0.43375659,0.443378023,0.428206288,0.098279599,0.100413167,0.099634245,0.101327554,0.099803576,0.102038743,0.103190192,0.099431048,0.098245733,0.097602276
1.4,0.045781607,0.034194863,0.057353225,0.421051013,0.430235395,0.451377984,0.427407425,0.422177241,0.422074816,0.425744029,0.427757747,0.428263123,0.434983111,0.426134221,0.098076402,0.102106475,0.099837442,0.100311569,0.098550528,0.101598483,0.102986995,0.099566513,0.099092387,0.097839339
1.5,0.026067595,0.025331325,0.026802201,0.412127107,0.429484275,0.449487454,0.425989263,0.416184319,0.415979984,0.419787235,0.421564225,0.41899098,0.436543261,0.423571712,0.097534543,0.103698185,0.099905175,0.099397182,0.09800867,0.101259821,0.102140341,0.09976971,0.099701978,0.098516662
1.6,0.040903248,0.045167363,0.036633802,0.415174689,0.430897621,0.444050453,0.433638494,0.420377082,0.416833985,0.420033101,0.421395637,0.424613511,0.450347519,0.423104335,0.097331347,0.104477106,0.099837442,0.099193985,0.097500677,0.100616364,0.101903278,0.099871309,0.100108372,0.099126253
1.7,0.030102824,0.032929607,0.027271593,0.412294655,0.425936022,0.439530047,0.439518001,0.422001063,0.424882979,0.42625992,0.426216599,0.431865003,0.443628641,0.422462707,0.096586291,0.104951233,0.10020997,0.099092387,0.097534543,0.100480899,0.102004877,0.09976971,0.100413167,0.098956922
1.8,0.028777605,0.021835934,0.035716384,0.408406597,0.416621831,0.436049603,0.43829603,0.421282868,0.421950356,0.423274671,0.425275813,0.430681876,0.439828763,0.416582849,0.096010566,0.105425359,0.100684096,0.098821458,0.09729748,0.100176104,0.101564617,0.100311569,0.101192089,0.098482796
1.9,0.042223678,0.034522564,0.049922063,0.402266397,0.409756272,0.425341245,0.433456731,0.412689173,0.413414023,0.413097731,0.413644297,0.42108614,0.437893787,0.406806452,0.094351124,0.107694392,0.101666215,0.098381198,0.096383094,0.099905175,0.101733947,0.100176104,0.102106475,0.097602276
2,0.030858505,0.024729716,0.036986699,0.39270695,0.420198662,0.418395466,0.429192097,0.40687829,0.401134218,0.406682965,0.403079032,0.409120109,0.436621514,0.406137305,0.092556218,0.109997291,0.102106475,0.098245733,0.096112165,0.099363316,0.100582498,0.100751829,0.103494988,0.096789488
