tempo,v_medio,v_tipo1,v_tipo2,segregacao_global,segregacao_1,segregacao_2,segregacao_3,segregacao_4,segregacao_5,segregacao_6,segregacao_7,segregacao_8,segregacao_9,segregacao_10,axial_1,axial_2,axial_3,axial_4,axial_5,axial_6,axial_7,axial_8,axial_9,axial_10
0.1,0.058232787,0.058131862,0.05832673,0.441123507,0.46016641,0.461383749,0.463905934,0.464616048,0.464835373,0.464671097,0.461442877,0.461534777,0.46006115,0.447372034,0.080197008,0.09478673,0.103614906,0.111327943,0.110770375,0.1115138,0.109376452,0.103243193,0.095716012,0.079360654
0.2,0.057909684,0.057919188,0.05790018,0.450724875,0.458394989,0.472763766,0.477605664,0.478817794,0.47842442,0.479332446,0.476074678,0.475480125,0.473110912,0.438065392,0.080197008,0.09478673,0.103614906,0.111420872,0.110770375,0.111420872,0.10946938,0.103243193,0.095716012,0.079360654
0.3,0.055927149,0.056237988,0.055616309,0.463451894,0.474774362,0.476469723,0.48819799,0.490993329,0.489418293,0.491601006,0.488762934,0.488572514,0.47735709,0.446538543,0.080197008,0.09478673,0.103614906,0.111420872,0.110863303,0.111327943,0.10946938,0.103150265,0.09580894,0.079360654
0.4,0.032044247,0.032748859,0.031339634,0.459706783,0.451121168,0.471972287,0.482531261,0.484974576,0.484358759,0.486006851,0.480888401,0.481851627,0.481043911,0.442182744,0.080940433,0.094879658,0.103429049,0.110956231,0.110863303,0.111142087,0.108911811,0.10287148,0.096180652,0.079825295
0.5,0.049657969,0.04861607,0.050699868,0.453719148,0.453802287,0.470399459,0.478655442,0.481349052,0.479503038,0.481239714,0.477536912,0.478948227,0.478729718,0.448424049,0.085493913,0.093950376,0.104265403,0.109283524,0.109376452,0.108725955,0.106309823,0.103336121,0.096366509,0.082891925
0.6,0.09514158,0.092470311,0.09781285,0.444983446,0.460891448,0.470084279,0.469939719,0.471250122,0.47163244,0.470692979,0.468255192,0.471071524,0.472585837,0.460802167,0.091627172,0.096645293,0.101849271,0.106402751,0.104358331,0.106309823,0.102964409,0.100455348,0.098410928,0.090976675
0.7,0.047165548,0.046351016,0.04798008,0.43552464,0.464299762,0.458832359,0.458863693,0.458276633,0.458961975,0.457408924,0.455669663,0.456889429,0.461126493,0.466061946,0.099897779,0.097109934,0.098968497,0.101198773,0.101570486,0.102685624,0.101012917,0.099711923,0.099526066,0.098318
0.8,0.046420183,0.048219455,0.04462091,0.434484321,0.465463156,0.457751549,0.458065704,0.457176844,0.458550561,0.456590122,0.454957288,0.455047594,0.460408634,0.466913209,0.103521978,0.097202862,0.099247282,0.100176564,0.099711923,0.100269492,0.098410928,0.099711923,0.099618995,0.102128055
0.9,0.053436747,0.054822835,0.052050658,0.431908412,0.463522832,0.466402082,0.461429249,0.458800127,0.459491957,0.458169616,0.456288262,0.458691098,0.465479622,0.45898495,0.10389369,0.096924078,0.099433138,0.10036242,0.099526066,0.100269492,0.098132144,0.099618995,0.098968497,0.10287148
1,0.020839852,0.022833784,0.01884592,0.434840179,0.472258561,0.463719916,0.467176667,0.462622224,0.464253571,0.461421524,0.461194909,0.465575359,0.454285434,0.475123065,0.104822972,0.097760431,0.098875569,0.099897779,0.098782641,0.100455348,0.097667503,0.099618995,0.09934021,0.102778552
1.1,0.044637864,0.044498252,0.044777476,0.429867496,0.465909022,0.45095347,0.463057203,0.458927679,0.461237714,0.458779722,0.458341871,0.450813461,0.468755955,0.471428414,0.108075458,0.098225072,0.09683115,0.099061426,0.098596785,0.100083635,0.097109934,0.098503857,0.098782641,0.104730044
1.2,0.050667362,0.050149444,0.051185279,0.423526439,0.440006682,0.448758441,0.446335298,0.455644709,0.45585134,0.454575411,0.454093124,0.444409863,0.464323205,0.465808953,0.113651148,0.098689713,0.095344299,0.097853359,0.096552365,0.098503857,0.095623083,0.096087724,0.098318,0.109376452
1.3,0.023755377,0.026212282,0.021298473,0.427274846,0.450303576,0.459430207,0.466178731,0.457712211,0.457796547,0.446575267,0.454704648,0.448666974,0.46201193,0.460581037,0.116996562,0.098968497,0.094415017,0.096552365,0.096087724,0.097109934,0.094229161,0.094136233,0.098596785,0.112907722
1.4,0.032939237,0.03606218,0.029816294,0.422117494,0.445563548,0.455775112,0.463075711,0.448792568,0.465487861,0.464057962,0.464160903,0.461023305,0.458960723,0.459873123,0.120156119,0.097202862,0.094229161,0.095251371,0.094600874,0.097388719,0.093392807,0.093950376,0.098782641,0.11504507
1.5,0.033143749,0.035811743,0.030475755,0.412277248,0.442795854,0.451991824,0.456499367,0.456145384,0.456163184,0.453827534,0.456854472,0.456838077,0.45537748,0.458498958,0.12062076,0.097202862,0.093857448,0.095158443,0.094879658,0.09683115,0.094229161,0.093114023,0.098596785,0.115509711
1.6,0.022870444,0.025074064,0.020666823,0.408324324,0.442911285,0.449611812,0.454153425,0.452679388,0.452774799,0.450342892,0.455014089,0.454053497,0.454718662,0.455776301,0.122851036,0.096366509,0.093578664,0.094972586,0.095437227,0.095994796,0.094043305,0.092463526,0.097946288,0.116346064
1.7,0.035883192,0.034705074,0.03706131,0.409174106,0.436361887,0.450690297,0.455008772,0.455359871,0.452844932,0.454166118,0.455710385,0.455954334,0.454941819,0.450399984,0.124895456,0.096459437,0.093392807,0.094043305,0.09580894,0.095344299,0.092091813,0.092277669,0.09683115,0.118855125
1.8,0.026941421,0.028449714,0.025433129,0.413830123,0.424808785,0.452074297,0.458064743,0.460990483,0.461251554,0.460778222,0.460940919,0.457268185,0.455863288,0.443168805,0.127962085,0.096087724,0.092091813,0.092649382,0.094322089,0.094600874,0.092928167,0.090883747,0.09729579,0.121178329
1.9,0.025794751,0.029958394,0.021631108,0.41109283,0.432854777,0.449039175,0.458863736,0.460243851,0.461117068,0.45951687,0.460823219,0.456596419,0.454212335,0.437730638,0.130099433,0.096273581,0.091348388,0.091905957,0.092835238,0.094415017,0.09274231,0.090047393,0.096924078,0.123408605
2,0.020339842,0.025338873,0.015340811,0.406540993,0.420244096,0.447026853,0.455111164,0.4574688,0.457614287,0.456352393,0.458251466,0.455263411,0.450884668,0.424811876,0.131679212,0.095530155,0.091534244,0.091069603,0.09274231,0.093485736,0.091441316,0.090419106,0.097017006,0.125081312
2.1,0.020418673,0.023248894,0.017588452,0.402888477,0.412696656,0.446779344,0.452863091,0.456463741,0.453744205,0.452320919,0.455565296,0.453413894,0.449400995,0.420670187,0.133444847,0.094136233,0.090326178,0.091162531,0.092184741,0.094507945,0.091534244,0.088932255,0.09683115,0.126939875
2.2,0.024688675,0.025819769,0.02355758,0.403416169,0.402991115,0.441376688,0.452781132,0.455548762,0.455549174,0.453998347,0.456190052,0.454682759,0.450945495,0.418778342,0.135117554,0.094136233,0.089768609,0.090326178,0.092184741,0.094229161,0.090512034,0.088467615,0.095158443,0.130099433
2.3,0.023877577,0.026592628,0.021162527,0.403276209,0.396340274,0.446980432,0.452473079,0.455223316,0.457071769,0.457346166,0.455644829,0.452195203,0.448164031,0.410634722,0.136883189,0.093578664,0.088653471,0.090326178,0.092091813,0.093114023,0.090419106,0.088095902,0.094693802,0.132143853
2.4,0.020537017,0.025496069,0.015577965,0.401406038,0.393207532,0.442051492,0.448521736,0.455750095,0.457174708,0.455066872,0.453401567,0.450018052,0.445471545,0.393370934,0.138927609,0.093392807,0.08716662,0.089861537,0.091905957,0.092463526,0.089861537,0.087538333,0.094322089,0.134559985
2.5,0.018725749,0.024364209,0.013087289,0.398968998,0.388407291,0.439721714,0.442970326,0.453751602,0.454741099,0.452908163,0.451654406,0.44507082,0.443154648,0.401071381,0.141622526,0.09274231,0.086423195,0.088932255,0.091534244,0.092556454,0.089303968,0.086423195,0.09478673,0.135675123
2.6,0.020216768,0.025620945,0.014812592,0.397949096,0.356135328,0.427107917,0.437022298,0.449858164,0.446487821,0.451498329,0.449711936,0.441052689,0.44043508,0.402394561,0.143481089,0.092370598,0.084843416,0.088467615,0.090419106,0.092649382,0.089396896,0.086794908,0.093671592,0.137905399
2.7,0.02032496,0.02543694,0.01521298,0.394815438,0.348856489,0.416316697,0.433362295,0.442295956,0.441457562,0.444480664,0.440911506,0.436866664,0.439783062,0.395410895,0.144782083,0.091998885,0.084192919,0.087910046,0.090604962,0.092370598,0.087817117,0.086609051,0.093671592,0.140042747
2.8,0.02168632,0.026414842,0.016957799,0.391721669,0.339814423,0.413580275,0.427370046,0.435073589,0.43370137,0.435596657,0.434096513,0.432106974,0.422344779,0.388280285,0.146361862,0.092184741,0.083077781,0.087259548,0.089861537,0.091813029,0.088281758,0.084936344,0.094415017,0.141808382
2.9,0.021331665,0.027595269,0.015068062,0.390746007,0.371747835,0.416535944,0.424560154,0.432695198,0.431982022,0.431431106,0.429694868,0.428589229,0.421781667,0.392182349,0.148034569,0.093299879,0.082706068,0.085865626,0.08921104,0.092184741,0.086980764,0.083728278,0.093857448,0.144131586
3,0.018353761,0.026167782,0.01053974,0.390140172,0.369582754,0.416801081,0.424836392,0.431459409,0.430382467,0.429206658,0.428703583,0.427756952,0.40810426,0.391085493,0.150078989,0.092649382,0.081962643,0.085400985,0.089396896,0.091348388,0.086423195,0.083077781,0.094136233,0.145525509
3.1,0.021211534,0.0297493,0.012673768,0.389862119,0.330518687,0.41464838,0.424126151,0.42955869,0.429543675,0.429025257,0.428120096,0.428446732,0.423833632,0.388458817,0.15156584,0.092649382,0.081033361,0.085308057,0.088932255,0.09023325,0.086794908,0.082055571,0.093671592,0.147755785
3.2,0.018658569,0.026819595,0.010497542,0.392257909,0.365603361,0.41282591,0.42118572,0.426950115,0.432986849,0.431081677,0.427762312,0.416258488,0.413795305,0.38912398,0.151751696,0.092463526,0.080847505,0.084936344,0.088746399,0.090419106,0.086051482,0.081683858,0.092835238,0.150264845
3.3,0.021784032,0.028318323,0.015249741,0.390610824,0.366537887,0.398822549,0.401621497,0.425108516,0.425408803,0.429010257,0.428152671,0.422800811,0.40951314,0.384670684,0.153517331,0.091813029,0.079732367,0.084750488,0.088467615,0.090047393,0.085122201,0.081312146,0.093021095,0.152216337
3.4,0.020773575,0.028436209,0.013110941,0.389284133,0.36198418,0.396024749,0.400886768,0.430183572,0.432343237,0.429309389,0.425768631,0.433255428,0.412649133,0.384328371,0.154353685,0.091441316,0.079546511,0.085308057,0.087910046,0.090512034,0.084007063,0.08010408,0.093206951,0.153610259
3.5,0.020859811,0.029392585,0.012327038,0.386548657,0.357628307,0.397003658,0.403291368,0.414292588,0.434328025,0.410157328,0.422962777,0.426922085,0.412256627,0.380428274,0.156026392,0.090326178,0.080011151,0.085493913,0.087445405,0.089861537,0.083542422,0.079360654,0.092556454,0.155375894
3.6,0.020174687,0.029430556,0.010918817,0.383614149,0.361721351,0.399426169,0.409812373,0.428592299,0.414391841,0.422140356,0.425588526,0.424525184,0.409674151,0.377297186,0.157420314,0.089861537,0.079267726,0.086051482,0.087259548,0.088839327,0.083170709,0.078152588,0.092370598,0.15760617
3.7,0.0224745,0.032055109,0.012893891,0.382764954,0.356484814,0.39770691,0.401547677,0.426124268,0.429626369,0.426131796,0.409692646,0.416974177,0.407059582,0.378706462,0.157977883,0.090419106,0.07805966,0.085586841,0.087259548,0.088281758,0.082984853,0.077966732,0.091627172,0.159836446
3.8,0.022504969,0.032525176,0.012484762,0.380670161,0.356183663,0.409953226,0.401002821,0.420222122,0.429331913,0.423912248,0.41247463,0.422275681,0.406692988,0.343737684,0.159743518,0.089582753,0.077502091,0.085586841,0.086609051,0.088467615,0.082148499,0.077687947,0.091348388,0.161323297
3.9,0.021907651,0.032095402,0.0117199,0.378576638,0.359699977,0.408983618,0.401818688,0.420418056,0.425621187,0.423845439,0.414494821,0.421265554,0.406163316,0.375511721,0.15965059,0.089675681,0.079174798,0.083449494,0.086887836,0.088002974,0.081776787,0.076944522,0.0917201,0.16271722
4,0.021580854,0.030384525,0.012777184,0.373503988,0.353777327,0.405501078,0.403027401,0.416574672,0.412638561,0.421646082,0.423484927,0.420220626,0.411927161,0.37197309,0.160301087,0.090512034,0.078338444,0.083728278,0.086330267,0.086609051,0.08159093,0.076851594,0.0917201,0.164018214
4.1,0.026063362,0.03431101,0.017815714,0.368682866,0.345631986,0.407617107,0.388880225,0.414254887,0.409325298,0.41652209,0.423881724,0.416618648,0.403204238,0.37282854,0.162066722,0.090512034,0.076944522,0.083263637,0.085865626,0.087259548,0.081126289,0.076851594,0.090326178,0.165783849
