tempo,v_medio,v_tipo1,v_tipo2,segregacao_global,segregacao_1,segregacao_2,segregacao_3,segregacao_4,segregacao_5,segregacao_6,segregacao_7,segregacao_8,segregacao_9,segregacao_10,axial_1,axial_2,axial_3,axial_4,axial_5,axial_6,axial_7,axial_8,axial_9,axial_10
0.1,0.058682908,0.058984555,0.058374452,0.44081404,0.440069243,0.464963888,0.46338826,0.463315869,0.462924927,0.463263706,0.464878504,0.465927482,0.465657581,0.457772689,0.082891925,0.097388719,0.105287613,0.107889601,0.109283524,0.104822972,0.105659325,0.104079547,0.098875569,0.083728278
0.2,0.058107729,0.058354165,0.057861293,0.450801912,0.441769189,0.479153371,0.47908185,0.476778213,0.479035453,0.476128937,0.479140668,0.480450963,0.480893494,0.462791573,0.082891925,0.097388719,0.105287613,0.107796673,0.10946938,0.104822972,0.105659325,0.104079547,0.098782641,0.083821206
0.3,0.057766288,0.058146658,0.057385918,0.465174117,0.453368646,0.483724239,0.489364457,0.485496041,0.488931337,0.484082853,0.481619034,0.485531907,0.48650662,0.475136007,0.082891925,0.097481647,0.105194685,0.107796673,0.10946938,0.104822972,0.105659325,0.104079547,0.098782641,0.083821206
0.4,0.056071983,0.057013947,0.055130019,0.454965108,0.44977077,0.471616414,0.483108093,0.474013178,0.481872165,0.481225834,0.481332964,0.481993768,0.482321337,0.46138476,0.082891925,0.097388719,0.105287613,0.107796673,0.10946938,0.104730044,0.105752254,0.104079547,0.098596785,0.084007063
0.5,0.051426325,0.052527955,0.050324694,0.453701475,0.444306093,0.474692346,0.482781771,0.476159571,0.482306051,0.474034311,0.476163462,0.482807008,0.480275002,0.447373867,0.083263637,0.09729579,0.105287613,0.107703745,0.109283524,0.104822972,0.105287613,0.103986618,0.098782641,0.084285847
0.6,0.050072839,0.045450112,0.054687382,0.456159488,0.450721759,0.468519173,0.477580729,0.47760483,0.481324131,0.476364824,0.477087098,0.47748493,0.474017291,0.437250015,0.084843416,0.096924078,0.1049159,0.107239104,0.108633027,0.104822972,0.105101756,0.103521978,0.099061426,0.084936344
0.7,0.060640372,0.045957262,0.075323482,0.461499521,0.459340052,0.471109374,0.478492928,0.470357448,0.470678171,0.470821651,0.471398588,0.462411672,0.455627142,0.442170855,0.088374686,0.096366509,0.104172475,0.106588607,0.106867392,0.104544187,0.103057337,0.10287148,0.098503857,0.088653471
0.8,0.073578288,0.052654848,0.094501727,0.455604715,0.459348846,0.481029697,0.48627247,0.478883066,0.482194628,0.479005362,0.479939795,0.482943162,0.487302594,0.468685817,0.094229161,0.095530155,0.101477558,0.104544187,0.105101756,0.104265403,0.101756342,0.101291702,0.096645293,0.095158443
0.9,0.052124511,0.033187151,0.071061871,0.430699986,0.436080973,0.453068381,0.455838974,0.457333419,0.456445363,0.457016506,0.452308558,0.45698432,0.457209118,0.453365905,0.097667503,0.09683115,0.09934021,0.10138463,0.1049159,0.103614906,0.101105845,0.099433138,0.095530155,0.100176564
1,0.045390202,0.044008992,0.046771413,0.423345437,0.429807354,0.435098936,0.44319491,0.446714292,0.447056647,0.44716432,0.444134719,0.442870766,0.439018025,0.442378036,0.098318,0.096738221,0.098782641,0.100455348,0.104451259,0.103429049,0.100919989,0.098875569,0.095901868,0.102128055
1.1,0.045275725,0.048681407,0.041870044,0.428527735,0.43982407,0.448508002,0.442997903,0.439138795,0.439413736,0.439751702,0.431020346,0.432402215,0.430665743,0.440337964,0.098410928,0.097760431,0.098039216,0.100269492,0.103986618,0.103707834,0.100548276,0.099061426,0.095901868,0.102313911
1.2,0.036500312,0.036314873,0.03668575,0.431475824,0.430911561,0.447973496,0.428605179,0.435159122,0.432964375,0.437981234,0.437360727,0.438589976,0.449285273,0.442815807,0.098596785,0.097481647,0.098782641,0.099897779,0.103986618,0.103521978,0.099897779,0.099247282,0.095716012,0.10287148
1.3,0.043790057,0.030632907,0.056947208,0.425823379,0.422233279,0.446587035,0.431793397,0.43085615,0.429230859,0.444807582,0.437583571,0.442485102,0.445405505,0.42832443,0.097760431,0.098318,0.099526066,0.099711923,0.103243193,0.103057337,0.100176564,0.098410928,0.096924078,0.10287148
