tempo,v_medio,v_tipo1,v_tipo2,segregacao_global,segregacao_1,segregacao_2,segregacao_3,segregacao_4,segregacao_5,segregacao_6,segregacao_7,segregacao_8,segregacao_9,segregacao_10,axial_1,axial_2,axial_3,axial_4,axial_5,axial_6,axial_7,axial_8,axial_9,axial_10
0.1,0.05843538,0.058509336,0.058412609,0.337092676,0.451364605,0.461849688,0.456895087,0.46050682,0.4622893,0.461316412,0.462423808,0.464744149,0.46425702,0.449834079,0.076848384,0.096823415,0.104591483,0.110694965,0.110972396,0.112498266,0.108475517,0.104452767,0.096545984,0.077958108
0.2,0.057964236,0.058265913,0.057888667,0.374913962,0.453782819,0.475878232,0.47500278,0.476696496,0.477601638,0.472423674,0.47761744,0.478319002,0.477223893,0.457896231,0.076848384,0.096962131,0.104452767,0.110694965,0.110972396,0.112498266,0.108614232,0.104314052,0.096545984,0.077958108
0.3,0.057547095,0.057998723,0.057434804,0.415073434,0.459632681,0.480647937,0.484985068,0.478642435,0.488145638,0.484574144,0.488981659,0.487429794,0.48419676,0.457677334,0.076709668,0.096962131,0.104452767,0.110694965,0.110972396,0.112498266,0.108614232,0.104452767,0.096545984,0.077958108
0.4,0.055563559,0.057024453,0.055206895,0.404898232,0.457926157,0.47672998,0.475612417,0.479723467,0.481086398,0.478509649,0.481131509,0.479191253,0.474955351,0.449144498,0.076987099,0.096823415,0.104452767,0.110694965,0.110972396,0.112498266,0.108614232,0.104452767,0.096545984,0.077958108
0.5,0.049528811,0.052052817,0.048912597,0.395140951,0.452274414,0.474259512,0.480461273,0.478998033,0.482246876,0.480780193,0.480929526,0.481680853,0.47811475,0.443150184,0.077680677,0.096407269,0.104314052,0.110694965,0.110694965,0.112636982,0.10805937,0.105007629,0.096407269,0.078096823
0.6,0.055227154,0.047279777,0.057166199,0.377752611,0.434564928,0.475755072,0.475163859,0.48237788,0.482869834,0.468915699,0.481603472,0.477494399,0.467639109,0.432736891,0.078790401,0.095852407,0.104036621,0.110278818,0.111388542,0.11083368,0.108752948,0.103897905,0.095852407,0.080177556
0.7,0.068220843,0.045863272,0.073677586,0.381281459,0.442993161,0.469684819,0.467487749,0.466112623,0.474600436,0.476134918,0.481929698,0.464403672,0.454056773,0.437821593,0.082397004,0.094326536,0.104175336,0.10930781,0.111111111,0.109446525,0.107781939,0.103481759,0.095713691,0.082119573
0.8,0.083118386,0.049636112,0.091292787,0.397935684,0.440521609,0.467237437,0.462546018,0.471673744,0.466227791,0.469301284,0.470261498,0.465030763,0.46991701,0.424469121,0.089055347,0.094881398,0.102094604,0.106256069,0.109862672,0.107643224,0.106394784,0.102094604,0.096129838,0.08558746
0.9,0.066774324,0.036644223,0.074129631,0.383956053,0.436736088,0.433606016,0.46151083,0.457205361,0.454532551,0.450175173,0.44920575,0.440092774,0.444282071,0.401564891,0.090858649,0.095991122,0.101678457,0.105423776,0.107920655,0.106256069,0.105146345,0.100568734,0.0966847,0.089332778
1,0.053546811,0.05080876,0.054215281,0.386073706,0.399727854,0.415260427,0.430359245,0.437720962,0.442220914,0.437513307,0.431492841,0.425549692,0.417710212,0.394603402,0.09113608,0.096545984,0.101817173,0.104452767,0.107920655,0.105701207,0.104591483,0.101123596,0.096823415,0.08988764
1.1,0.052672297,0.056576568,0.051711402,0.394718517,0.415883348,0.422635873,0.428101019,0.418451351,0.428485105,0.423229115,0.428139556,0.422340499,0.443564293,0.425358942,0.091274795,0.096268553,0.101539742,0.104591483,0.108614232,0.105146345,0.104175336,0.101123596,0.096823415,0.090026356
1.2,0.047758561,0.044684599,0.048507169,0.390730834,0.403236871,0.425357849,0.423399832,0.432892716,0.427167767,0.425180291,0.429214827,0.429756711,0.421259403,0.391167068,0.091829657,0.095991122,0.101955888,0.105007629,0.107781939,0.105146345,0.104591483,0.10098488,0.0966847,0.090026356
1.3,0.060251696,0.031812032,0.06719467,0.384696446,0.402087411,0.414549242,0.423664214,0.424048067,0.426121524,0.44188556,0.424994439,0.424453775,0.411633071,0.388948788,0.092107088,0.096962131,0.102372035,0.10375919,0.107227077,0.105146345,0.104314052,0.100707449,0.097933139,0.089332778
1.4,0.07112667,0.030900865,0.080946678,0.384215875,0.409306204,0.401506969,0.42562914,0.422978067,0.423437642,0.424220454,0.421154716,0.419237874,0.411610095,0.39613887,0.090719933,0.097933139,0.103204328,0.103620474,0.105978638,0.106394784,0.10375919,0.101123596,0.098626717,0.08836177
1.5,0.060085936,0.031269456,0.067119984,0.37948652,0.410731243,0.404075581,0.418717351,0.441668557,0.414362364,0.420346696,0.418704882,0.417125089,0.41341086,0.392585485,0.08988764,0.09821057,0.103343043,0.104175336,0.10528506,0.105839922,0.104591483,0.101401026,0.099320294,0.087806908
1.6,0.048674523,0.039158228,0.050997842,0.363958575,0.428520221,0.408453272,0.431949272,0.418839515,0.413561679,0.423321259,0.422297503,0.413727302,0.41402116,0.388203325,0.089194063,0.09821057,0.104175336,0.103620474,0.105007629,0.10528506,0.104452767,0.103481759,0.099736441,0.0868359
1.7,0.046513759,0.0444012,0.047029522,0.36159751,0.419770821,0.416661427,0.406745457,0.41409617,0.415016053,0.420758772,0.435926981,0.412645368,0.416251605,0.380111357,0.088777916,0.097933139,0.10528506,0.103481759,0.105007629,0.104452767,0.104591483,0.103065612,0.101262311,0.086142322
1.8,0.045790045,0.038292062,0.047620611,0.348988618,0.38905486,0.411042272,0.40635622,0.412623853,0.409319989,0.410141519,0.411835348,0.41606382,0.427765061,0.369821294,0.087945624,0.09821057,0.105978638,0.103481759,0.104314052,0.104730198,0.104868914,0.102788181,0.102372035,0.085310029
1.9,0.051098551,0.027339134,0.056899203,0.347820103,0.383473082,0.404692113,0.399306697,0.408613593,0.405022402,0.410722195,0.428222329,0.410618963,0.407071933,0.368012999,0.086419753,0.098765432,0.105839922,0.103620474,0.105146345,0.103897905,0.105978638,0.102926897,0.10375919,0.083645443
2,0.056263528,0.031396543,0.062334582,0.346914429,0.391252878,0.405447194,0.402485217,0.401279954,0.40368796,0.404491106,0.399383797,0.4125401,0.410657261,0.377018064,0.084616452,0.09945901,0.10805937,0.104452767,0.103204328,0.103897905,0.1065335,0.104868914,0.103204328,0.081703426
2.1,0.046287128,0.03147765,0.049901383,0.344576516,0.394672292,0.410590606,0.409591923,0.415626372,0.394836285,0.404286885,0.401980297,0.412803262,0.421736042,0.381829448,0.083090581,0.100291303,0.109030379,0.104036621,0.102788181,0.104452767,0.106949646,0.105701207,0.104591483,0.079067832
2.2,0.042464553,0.038913993,0.043328878,0.340086054,0.40360948,0.414736194,0.414321355,0.40973903,0.401288555,0.411107074,0.408644072,0.412318132,0.423207128,0.386774556,0.081703426,0.09945901,0.109446525,0.105701207,0.102233319,0.105146345,0.106394784,0.107781939,0.104591483,0.077541961
