tempo,v_medio,v_tipo1,v_tipo2,segregacao_global,segregacao_1,segregacao_2,segregacao_3,segregacao_4,segregacao_5,segregacao_6,segregacao_7,segregacao_8,segregacao_9,segregacao_10,axial_1,axial_2,axial_3,axial_4,axial_5,axial_6,axial_7,axial_8,axial_9,axial_10
0.1,0.058351147,0.058608562,0.05809033,0.441928298,0.461676915,0.464171225,0.464365392,0.463646526,0.464118868,0.463507894,0.464206648,0.464788121,0.46510007,0.4567115,0.084394473,0.100447033,0.104849634,0.105696288,0.104375508,0.104646437,0.10603495,0.105696288,0.099871309,0.083954213
0.2,0.058055367,0.058317318,0.057793415,0.448595301,0.464453839,0.478370369,0.478696861,0.477613099,0.477727859,0.478425577,0.474937244,0.475554471,0.479279106,0.450159622,0.084394473,0.100447033,0.1048835,0.105696288,0.104375508,0.104612571,0.106068816,0.105730154,0.099837442,0.083954213
0.3,0.057815419,0.058141951,0.057488888,0.465346988,0.476921726,0.481858941,0.482674289,0.487383864,0.482096108,0.481605653,0.48623442,0.483763688,0.481434326,0.474073623,0.084394473,0.100447033,0.104849634,0.105730154,0.104375508,0.104578705,0.106102682,0.105730154,0.099837442,0.083954213
0.4,0.056691779,0.057410464,0.055973093,0.453610096,0.463657079,0.482909964,0.47913201,0.478052644,0.477185977,0.477365268,0.477319756,0.482742674,0.477954064,0.459898106,0.084428339,0.100447033,0.104815768,0.105730154,0.104341642,0.104578705,0.106170415,0.105730154,0.099837442,0.083920347
0.5,0.053248117,0.054392703,0.05210353,0.45361555,0.455636491,0.483464948,0.482460596,0.466213014,0.463898153,0.475205913,0.478479447,0.483964411,0.483459835,0.452057146,0.084834733,0.10020997,0.104748036,0.10559469,0.104477106,0.104375508,0.106238147,0.105662422,0.099498781,0.084360607
0.6,0.056790258,0.051299337,0.062281179,0.45782288,0.462318163,0.470238437,0.478086279,0.4765778,0.477235935,0.476284938,0.476704482,0.481589562,0.471799884,0.434972617,0.085884584,0.099634245,0.104612571,0.105086697,0.104781902,0.104104579,0.106136548,0.105526957,0.098719859,0.085512056
0.7,0.077171703,0.059447285,0.09489612,0.463222362,0.469590514,0.485541264,0.472369531,0.477596708,0.471888584,0.471822309,0.481345786,0.477663804,0.484699938,0.465571825,0.088356814,0.098415064,0.103867516,0.104849634,0.10427391,0.104138445,0.105459225,0.105018965,0.097399079,0.088221349
0.8,0.097460937,0.064806141,0.130115733,0.442292348,0.443382813,0.468803195,0.45898416,0.452400095,0.458072305,0.457418932,0.456972003,0.46483305,0.475993295,0.439765745,0.091845028,0.097602276,0.102275806,0.104070713,0.103901382,0.103732051,0.104612571,0.103020862,0.097399079,0.091540233
0.9,0.089441845,0.056017216,0.122866474,0.434417995,0.434916849,0.449755694,0.447076958,0.448110019,0.453514539,0.455434077,0.456167243,0.45090313,0.44759671,0.429337946,0.093876998,0.097331347,0.101327554,0.10356272,0.104138445,0.102851531,0.103935248,0.101463018,0.097636142,0.093876998
1,0.074713141,0.058075881,0.091350402,0.439981689,0.435416117,0.450782649,0.448395381,0.446519667,0.447699388,0.448050318,0.449637175,0.451195994,0.448699098,0.431058775,0.093843132,0.09773774,0.101327554,0.103698185,0.103630452,0.102817665,0.103528854,0.101225955,0.098042536,0.094147927
1.1,0.065418267,0.059147197,0.071689336,0.418932144,0.427830831,0.438038104,0.437473886,0.444367646,0.44002881,0.437510892,0.441117776,0.443627946,0.43821675,0.425398011,0.094012463,0.097805473,0.101327554,0.103528854,0.103833649,0.102614468,0.103461122,0.10092116,0.098313465,0.094181794
1.2,0.060874134,0.055304001,0.066444267,0.414033714,0.431331943,0.437234443,0.440218648,0.442236177,0.442433897,0.438464598,0.441217561,0.440452662,0.435809106,0.428825573,0.093978597,0.097839339,0.101463018,0.103427255,0.103596586,0.102851531,0.103427255,0.100785695,0.098482796,0.094147927
1.3,0.056486859,0.041906598,0.071067119,0.431296981,0.445458734,0.449556829,0.452895428,0.456710139,0.455727247,0.454297398,0.450676991,0.447407054,0.446386388,0.442487528,0.093639935,0.098144134,0.10180168,0.102986995,0.103732051,0.1026822,0.103732051,0.100887293,0.098516662,0.093876998
1.4,0.050971761,0.026852242,0.075091281,0.431391657,0.437880707,0.448914895,0.452607147,0.457018594,0.456641237,0.453543086,0.455746148,0.452652844,0.452528382,0.435039109,0.093131943,0.098516662,0.101733947,0.103799783,0.103190192,0.103054728,0.103969114,0.101225955,0.098347331,0.093030344
1.5,0.061372873,0.0483223,0.074423446,0.421307595,0.433422754,0.449205359,0.449875608,0.446659875,0.443619608,0.440093869,0.44256867,0.445670891,0.448788821,0.430307203,0.090456516,0.099092387,0.102411271,0.104951233,0.104409374,0.103257925,0.103698185,0.102546735,0.098516662,0.090659713
1.6,0.039950971,0.035802856,0.044099087,0.414228601,0.429506472,0.445686693,0.440908291,0.437555702,0.438832787,0.438349221,0.438991269,0.437881484,0.43926407,0.422703801,0.087442428,0.098618261,0.103867516,0.105933351,0.10532376,0.104138445,0.104036846,0.103156326,0.100074506,0.087408561
1.7,0.020057372,0.017955981,0.022158763,0.413317407,0.42480651,0.443645069,0.437177029,0.435723526,0.437893001,0.437288164,0.440069509,0.436225679,0.435043805,0.417442934,0.084326741,0.099600379,0.104781902,0.106576808,0.10532376,0.104578705,0.104578705,0.104070713,0.101496884,0.084665402
1.8,0.030715574,0.033000983,0.028430166,0.411932363,0.411101243,0.44369892,0.43980727,0.433138486,0.432916519,0.432405141,0.434540437,0.435140812,0.441482364,0.409127778,0.083175291,0.100040639,0.105018965,0.106983202,0.105120564,0.104646437,0.104748036,0.104375508,0.10224194,0.083649418
1.9,0.020304595,0.020777674,0.019831515,0.40685311,0.412124587,0.430697819,0.442355165,0.432546413,0.430497554,0.430892526,0.432414026,0.438044066,0.435404556,0.402148779,0.081854511,0.101022758,0.105289894,0.106780005,0.10515443,0.104544839,0.10515443,0.104646437,0.102648334,0.082904362
2,0.026781365,0.024743786,0.028818945,0.402637212,0.422636226,0.436897241,0.439247274,0.429997097,0.428009422,0.428361913,0.429704639,0.42620355,0.433619934,0.410624252,0.080601463,0.10136142,0.10603495,0.107118667,0.104781902,0.1048835,0.104781902,0.104612571,0.104104579,0.081719046
2.1,0.034906499,0.032888481,0.036924518,0.403657102,0.423058679,0.447712517,0.431807897,0.426925685,0.428215819,0.428677067,0.427220855,0.427949663,0.425779333,0.408785617,0.07833243,0.102749932,0.106204281,0.107220266,0.104578705,0.105018965,0.104951233,0.104985099,0.105120564,0.080838526
2.2,0.019795911,0.018040138,0.021551683,0.405197653,0.419294997,0.43299215,0.426969071,0.428985396,0.435723993,0.434634946,0.428800146,0.42617717,0.42837065,0.415187752,0.076605256,0.10356272,0.106542942,0.107287998,0.104951233,0.105256028,0.104781902,0.105425359,0.106305879,0.079280683
2.3,0.022321219,0.022878839,0.0217636,0.400998005,0.41720797,0.440914564,0.425346707,0.427323665,0.435083156,0.431719857,0.426858609,0.424206964,0.438174695,0.412319783,0.075724736,0.10356272,0.107423462,0.107423462,0.104951233,0.105222162,0.105052831,0.106001084,0.107084801,0.077553509
2.4,0.023690676,0.024280827,0.023100525,0.398675286,0.398632682,0.443897755,0.434893664,0.423427556,0.427970053,0.426127382,0.431234325,0.414919372,0.441912838,0.399857949,0.074573286,0.104240043,0.107626659,0.107660526,0.105222162,0.105086697,0.104951233,0.106204281,0.107965321,0.076469791
2.5,0.016881267,0.015331768,0.018430767,0.392481825,0.388194839,0.4414831,0.42879997,0.41530955,0.424043636,0.432687959,0.408717019,0.425759701,0.442297935,0.383113476,0.073252506,0.104815768,0.108033053,0.107897589,0.10559469,0.104680303,0.105391493,0.106441344,0.107965321,0.075927933
2.6,0.029608717,0.029604173,0.029613261,0.39399766,0.376250653,0.422261065,0.431067395,0.423091902,0.431825898,0.427551811,0.422932219,0.428642919,0.436936519,0.379374369,0.07189786,0.105493091,0.10867651,0.10806692,0.105560824,0.1048835,0.105628556,0.106847738,0.108100786,0.074844216
2.7,0.021894933,0.020784477,0.023005388,0.392363875,0.370455806,0.427907711,0.422829714,0.430495226,0.443157057,0.431926411,0.432649018,0.423104455,0.430207092,0.369892303,0.070577079,0.105967218,0.108811975,0.108439447,0.105831753,0.104815768,0.105933351,0.107084801,0.108608778,0.073929829
2.8,0.016114797,0.014216713,0.01801288,0.39179239,0.36610288,0.427615683,0.42414077,0.431621739,0.441248725,0.431440854,0.434206675,0.423956912,0.429474831,0.365497633,0.069764292,0.106678407,0.108981306,0.108337849,0.105560824,0.1048835,0.106407478,0.107660526,0.108913574,0.072812246
2.9,0.019319284,0.01838531,0.020253258,0.385400163,0.35922044,0.43556494,0.42692185,0.425953183,0.434613055,0.42950297,0.424466291,0.424974802,0.431421357,0.366960135,0.068917637,0.107050935,0.109489298,0.108371715,0.105391493,0.105222162,0.106272013,0.108033053,0.109319967,0.071931726
3,0.013441808,0.011032226,0.015851389,0.380971178,0.352219952,0.431500801,0.425746913,0.428703774,0.43884317,0.426808852,0.419506807,0.422056008,0.432956088,0.3543876,0.067867787,0.107694392,0.110098889,0.10823625,0.105459225,0.105459225,0.106644541,0.107863723,0.10982796,0.070848009
3.1,0.02166823,0.02077603,0.022560431,0.379994708,0.354078553,0.431459627,0.425418137,0.430857638,0.433014434,0.426654558,0.425247475,0.423577234,0.422002082,0.355916581,0.067021132,0.107863723,0.11070848,0.108337849,0.10559469,0.105391493,0.106746139,0.108337849,0.110606882,0.069391764
3.2,0.021189741,0.020195661,0.02218382,0.378952056,0.34078033,0.411029655,0.422802748,0.421125498,0.435231797,0.424662365,0.430662615,0.420400795,0.418499491,0.329886872,0.066377675,0.108913574,0.110877811,0.108303983,0.105459225,0.105560824,0.106542942,0.10823625,0.111419669,0.068308047
3.3,0.015771622,0.012973698,0.018569546,0.375043335,0.334624523,0.410089046,0.425723182,0.428143149,0.42989927,0.423782089,0.415535882,0.421371508,0.400683458,0.34774779,0.065463289,0.109726361,0.111250339,0.108439447,0.105256028,0.105628556,0.106542942,0.109116771,0.11202926,0.066547006
3.4,0.018203941,0.01649375,0.019914132,0.372444385,0.314117099,0.406834063,0.422321302,0.426698732,0.430328049,0.420941625,0.417412371,0.414072663,0.409853938,0.3391795,0.064413438,0.110606882,0.111758331,0.108303983,0.105425359,0.105560824,0.106644541,0.109150637,0.112977513,0.065158494
3.5,0.015086844,0.012320251,0.017853437,0.369810633,0.299524185,0.405283166,0.425242357,0.428857869,0.427625617,0.409217278,0.423040029,0.421678408,0.410631888,0.320875201,0.063363587,0.111216473,0.11202926,0.10850718,0.105289894,0.105628556,0.106949336,0.109523164,0.113214576,0.064277973
3.6,0.018069468,0.015551507,0.020587428,0.367925677,0.293954024,0.412416754,0.409480238,0.411657065,0.40887359,0.412114658,0.413328193,0.405961648,0.417744574,0.295957791,0.062686264,0.112198591,0.112130859,0.108473313,0.105188296,0.105730154,0.107254132,0.109658629,0.114027364,0.062652398
3.7,0.023079667,0.021420362,0.024738972,0.362921984,0.280762143,0.40726994,0.396293331,0.398193405,0.400188147,0.404482418,0.394231398,0.40131006,0.403497135,0.285419759,0.062110539,0.113214576,0.112198591,0.108168518,0.10515443,0.106102682,0.107152533,0.110132755,0.114366025,0.06139935
3.8,0.016490248,0.013148577,0.01983192,0.358962127,0.273526811,0.412010983,0.394225302,0.396730724,0.406240377,0.391505775,0.410100969,0.416824422,0.408222508,0.265967239,0.061094554,0.114569222,0.112401788,0.107897589,0.105086697,0.105865619,0.10735573,0.110132755,0.115483609,0.060112436
3.9,0.014998343,0.011157741,0.018838945,0.355589465,0.243633675,0.409988924,0.400833802,0.403479939,0.39431455,0.386908732,0.407262008,0.402426506,0.397784998,0.257033284,0.058960986,0.115856137,0.112842048,0.107897589,0.105256028,0.105831753,0.107118667,0.110606882,0.1160932,0.059536711
4,0.015800571,0.011860564,0.019740578,0.354413766,0.239644276,0.409568056,0.409174441,0.421568988,0.389436705,0.395683511,0.392204848,0.409755374,0.396863885,0.249458292,0.058249797,0.1160932,0.113383907,0.107999187,0.10515443,0.105696288,0.107321864,0.110437551,0.117109185,0.058554592
4.1,0.016412752,0.012861857,0.019963647,0.352128518,0.236137011,0.408764141,0.406525672,0.398483729,0.398080216,0.393086748,0.40188997,0.4059533,0.402100748,0.238097356,0.057199946,0.116668924,0.113891899,0.108033053,0.104815768,0.105222162,0.107152533,0.111284205,0.118125169,0.05760634
